,CCR4,CCR5,CCR6,CCR7,CD11b,CD11c,CD123,CD127,CD14,CD141,CD16,CD161,CD19,CD1c,CD20,CD209,CD25,CD27,CD3,CD38,CD4,CD40,CD45RA,CD54,CD56,CD57,CD66b,CD8,CD80,CD86,CHIKV,CX3CR1,CXCR3,CXCR5,DNA,HLADR,PD1
nk_cell_cd56low_cd16hi_4,0.471279455366,0.105717889223,0.117787269924,0.221260020862,0.361198530014,0.462637400882,0.0909949481703,0.0803074399993,0.184560624345,0.120486259937,0.703970192037,0.452541640133,0.119362779921,0.105753841161,0.0801979891968,0.106462348776,0.27156662017,0.124606003005,0.273856384403,0.673334932209,0.148260126276,0.370083729928,0.497021946887,0.225074726697,0.57247544472,0.317600022625,0.171173057261,0.142059665156,0.2388763021,0.0599836356139,0.0493681073074,0.220460845018,0.134521076102,0.0522531567224,0.861294038621,0.173221167244,0.0687989528171
nk_cell_cd56low_cd16hi_5,0.0760824900412,0.0478723181983,0.0425701383874,0.186607685995,0.364271483323,0.50882753779,0.056518212038,0.0453025367159,0.101062221609,0.103034613325,0.756197595914,0.487640744615,0.106914005448,0.0962498090661,0.0479045997196,0.0988709717514,0.245678467507,0.0505981722401,0.241043068387,0.714999006547,0.0924547213529,0.239124141689,0.473338525486,0.229582579657,0.538451658455,0.165872574495,0.0720002631197,0.142644327872,0.144463597636,0.0241178041708,0.0254080231791,0.247078887829,0.0449205804071,0.0225590597252,0.820614134122,0.0865154824816,0.0455996548293
nk_cell_cd56low_cd16low_1,0.128781725226,0.110969828296,0.0691753262079,0.10975072592,0.228606991497,0.337665273208,0.10891027509,0.0659231755124,0.210821479448,0.0533344313714,0.3772989873,0.347080383235,0.0905012662092,0.0806143056717,0.0337734735881,0.0626492550695,0.28369968581,0.0729618164923,0.196778016161,0.582923773174,0.0741307249048,0.109908493937,0.454135248235,0.111374776293,0.52724004463,0.63678325062,0.342234185408,0.0683412832599,0.119782633594,0.02980881365,0.0255402048197,0.146162218137,0.0569351883292,0.0220543942295,0.828735515807,0.217492372684,0.0284936571635
nk_cell_cd56low_cd16low_2,0.131952807694,0.123973372681,0.0578533395099,0.127708237129,0.23348285187,0.284842194219,0.0348927943502,0.0314312886665,0.0657006525922,0.0332957193721,0.24762852011,0.375696150592,0.0385256978037,0.0247691232532,0.0296684241782,0.0769979059879,0.15822947946,0.0673335756704,0.161763309978,0.595256806359,0.0431397468665,0.100787033058,0.330397526314,0.148705845811,0.427648527572,0.138198793859,0.0473154168897,0.0415860874887,0.0920893821715,0.0164488862717,0.0166340975587,0.180536220107,0.0813356541062,0.0191073173008,0.833198743617,0.100309308933,0.0286499394903
nkt_cell_1,0.618629178442,0.297966859268,0.266538102587,0.283424770043,0.176376464934,0.174981727139,0.160919881936,0.181183590119,0.280687464589,0.0703582138247,0.226790849542,0.348358083689,0.126429938795,0.117343622859,0.077870558189,0.123342453586,0.337811017578,0.25596737459,0.722351296854,0.436670833238,0.132592483532,0.285008295977,0.41907608366,0.13580352435,0.453227408263,0.638018708848,0.4528304703,0.384982735244,0.285516616966,0.087253676514,0.0783111283454,0.161896032517,0.378202349481,0.0693142791444,0.8310604055,0.310395253743,0.126778913474
nkt_cell_10,0.272436459108,0.183242897432,0.149763058839,0.584078931783,0.280756580998,0.386356171882,0.146335035437,0.443374185688,0.25001046378,0.154010519428,0.532306255454,0.430483508015,0.170928046529,0.148516833022,0.0927097973734,0.11649319212,0.393184571602,0.636756860948,0.778186165963,0.630800964218,0.650828467855,0.219086378119,0.549190599908,0.234837865157,0.580922671097,0.534062922797,0.344163318975,0.353499106505,0.232243805352,0.0731431576155,0.0614359899419,0.206181136923,0.192458387909,0.090676028155,0.902142199871,0.25849298296,0.157737114188
nkt_cell_2,0.17380010374,0.382931596167,0.122668522764,0.410267111439,0.145935054543,0.106387344134,0.162319355199,0.130851678294,0.281136635846,0.0956223567848,0.180309716484,0.314038719797,0.146876461875,0.118902696313,0.067432786017,0.106305921421,0.412058146349,0.775426393231,0.744874689573,0.716589852059,0.199997065273,0.130807840822,0.572426635949,0.0884638814304,0.415883083114,0.631564076654,0.423111289919,0.169959398155,0.118312352015,0.0876307206195,0.0737493595773,0.143159676931,0.228649897493,0.182099381546,0.849347223637,0.453411421271,0.222997740163
nkt_cell_3,0.107486295953,0.135267060007,0.0633839139939,0.201714873394,0.24401902475,0.307632357986,0.0521454706992,0.27314956617,0.109034787328,0.0537106631205,0.14018664918,0.130407937793,0.0673345205924,0.0512334377456,0.089399201801,0.0764940234994,0.170517371048,0.554602283556,0.699049957756,0.316167115107,0.0855582064367,0.0911360407099,0.369958979838,0.334893091592,0.501573851142,0.191870591494,0.0850565779663,0.526605298401,0.209751317903,0.0433492155062,0.0408216511701,0.0892414224044,0.422460005923,0.031325703892,0.829940277934,0.162113934936,0.152566897888
nkt_cell_5,0.441851233051,0.261753028404,0.241787652383,0.471961424974,0.115065798827,0.109659862968,0.0703181164134,0.456440521899,0.133225245052,0.101852419693,0.131535259112,0.293571544318,0.0960366120293,0.0695748040815,0.0884519622394,0.117323362323,0.296254597161,0.565540262168,0.770939360345,0.405229228463,0.761076991922,0.187041410746,0.28581904018,0.135093666235,0.445089473332,0.198634874694,0.120405283905,0.253972710414,0.205108203822,0.0882625338515,0.0649420449944,0.125193761072,0.25944811109,0.111125949202,0.846669329932,0.199581338261,0.226223664452
nkt_cell_6,0.0887020515833,0.158255147768,0.0934474578934,0.169251566626,0.224276820062,0.411853107376,0.213166330682,0.151684529365,0.345636933477,0.0989590291066,0.365472062181,0.378235608686,0.172488537668,0.160563118101,0.0572808333748,0.0665752723271,0.429341500518,0.1525172409,0.778874308641,0.487960762758,0.13505935419,0.0946607065175,0.587539984647,0.232942787766,0.503341481675,0.782184265045,0.565566329464,0.294262935934,0.129251158466,0.0540733599613,0.0472860716679,0.149064605903,0.0922568050929,0.0276516385491,0.839991884297,0.334232095623,0.123046501003
nkt_cell_7,0.129517063671,0.23545192625,0.0988609944165,0.146764244913,0.169115806986,0.0702155280006,0.207568580657,0.287192771025,0.325870477838,0.0892541343708,0.228563335781,0.385001773189,0.159276634787,0.156699531649,0.0670478601806,0.0728116149807,0.413058978615,0.18375312493,0.743905982442,0.40018616397,0.735162353062,0.0837176746711,0.384310984169,0.184478684032,0.463660745944,0.800654024119,0.581791548075,0.215556827614,0.100465554603,0.0725995522848,0.0455807650593,0.119015936405,0.129922539634,0.041224699937,0.836199929043,0.35621795006,0.365844191197
nkt_cell_8,0.0909400403502,0.193352695606,0.0899852051238,0.136849911604,0.166541663267,0.122319556112,0.209013397246,0.157532503106,0.337766999437,0.0726107009975,0.263985336766,0.356120608357,0.163618095805,0.155918481653,0.065114011666,0.0619765772623,0.414976360985,0.218268645382,0.737212760618,0.448810136327,0.138596731276,0.077390415671,0.488891299477,0.165954963811,0.45692426006,0.804395055917,0.588407734628,0.57786899528,0.163657354104,0.0572974028163,0.0430264824713,0.135523869751,0.0955449944594,0.0290567513867,0.835291275743,0.344467037449,0.17323698377
nkt_cell_9,0.11666522687,0.673942470216,0.368676692801,0.143956978384,0.0724000699509,0.0572999730193,0.0238834566205,0.641836756579,0.0702960587402,0.0210846245044,0.0605821206984,0.792045377902,0.0356200655542,0.040531748842,0.0602004211816,0.299685771023,0.0886620249665,0.498740163735,0.749093747738,0.213711027733,0.0666839935763,0.0748888299551,0.153346839552,0.220603712258,0.493027900923,0.156879816438,0.0480715972355,0.283174968725,0.137593800792,0.0279287193319,0.0636593675463,0.0583122061012,0.175109456637,0.0210422089453,0.822518584265,0.101470735633,0.133473353443
pdc_1,0.391386478001,0.46375758732,0.140114295911,0.283711936841,0.279379048063,0.13846325574,0.875119577651,0.0472432433522,0.12037477563,0.281600098552,0.101932555149,0.102751283646,0.113125758627,0.0670768458887,0.0562684271245,0.123325632942,0.174964951383,0.0661244373575,0.194396040621,0.622569673107,0.677026645414,0.314877956597,0.649950752688,0.628387434991,0.182830669411,0.091494720474,0.104608492429,0.166419508792,0.126885645123,0.0890103946789,0.060867556706,0.0714808493178,0.577687509841,0.136786155518,0.874440046548,0.66675974873,0.0639930157182
pdc_2,0.0909357905491,0.447148112028,0.0834915337065,0.247265282901,0.250186163269,0.113300505977,0.883865877025,0.0344343235552,0.090295609033,0.28009597294,0.0829064269641,0.0870796806686,0.103276452752,0.0605488862254,0.0392507516444,0.104807530481,0.155494642143,0.0492099780771,0.173367153133,0.617996369329,0.669554444517,0.189298799279,0.648646478729,0.63386557812,0.147302108981,0.0771499787715,0.0694351290302,0.154717286072,0.0628226038288,0.0700016163227,0.0505163528985,0.0570416022716,0.538269178036,0.123247207277,0.864406981094,0.655338114927,0.0508116084863
pdc_3,0.0794379482411,0.520745397724,0.103066673442,0.212302727617,0.349944961237,0.453366822667,0.895320440384,0.0497701752774,0.157098065871,0.475393118129,0.179192006594,0.160758714928,0.0963862547905,0.0923649677484,0.0613529018227,0.131228264825,0.220320679478,0.0653892304105,0.253367879644,0.688954811359,0.623016950879,0.142698695035,0.595158844848,0.668785273705,0.324715281713,0.14434156108,0.110086993008,0.146112689912,0.125196214151,0.265061742185,0.0785443798831,0.105751460478,0.553887127988,0.134938721118,0.850099127257,0.693607246405,0.0826297707395
undefined_1,0.269241901595,0.201029115888,0.595108857778,0.603237977838,0.337565873054,0.173090367021,0.158507010156,0.414077932273,0.158847001812,0.163247984046,0.295951718609,0.238472713809,0.64612741142,0.273913940585,0.691742873777,0.10388765364,0.275927914834,0.570063358588,0.696061445551,0.525553819685,0.112049756562,0.713395703378,0.662081074551,0.312997929944,0.230736401811,0.29332029418,0.242100213132,0.415124909553,0.206693256282,0.14206906649,0.201898787135,0.105960956424,0.304009697633,0.687716551888,0.897334444293,0.670083475994,0.105321565323
undefined_10,0.292953378024,0.215206279227,0.123519932263,0.566313245818,0.757012161972,0.725676727731,0.28775193095,0.384821106065,0.756183671874,0.255871181417,0.237280551912,0.166560576967,0.106104562359,0.085054355849,0.126800455599,0.16479117349,0.235917030052,0.609869317004,0.71248571458,0.602078057458,0.631155628926,0.393769260443,0.429696274082,0.583229024812,0.194559285868,0.228262278652,0.134664500979,0.299317499458,0.149484823481,0.570522554606,0.271917748596,0.258652432265,0.197269921288,0.124829822331,0.904005910615,0.571305518578,0.177855826123
undefined_11,0.292821982054,0.241541912155,0.532749223065,0.428724959598,0.78786952466,0.737083578093,0.350521645545,0.17613366409,0.791277592146,0.310160527708,0.360003177332,0.129799706814,0.607046746291,0.260332542935,0.68525886458,0.192520029453,0.230456336956,0.156304241359,0.264079074942,0.626872908115,0.442656296082,0.723352069879,0.617239330362,0.617113924813,0.198920450109,0.226101494412,0.237568498159,0.14633179608,0.19274671158,0.601829643795,0.411353773992,0.260005274634,0.166455349796,0.620879454091,0.908933659367,0.738145743002,0.142081832227
undefined_12,0.684102671126,0.141144805851,0.279130319635,0.271271199689,0.1874489394,0.266312147192,0.0814809191495,0.0633742460781,0.169872712195,0.0623562527748,0.337456439248,0.293484711817,0.0774705986733,0.0671573176588,0.0634542337999,0.0927200682444,0.21564931083,0.088094540423,0.163018769446,0.545814662788,0.0703944326968,0.312336010127,0.342979333011,0.0905030239823,0.445595838859,0.346821785171,0.231344905765,0.061618264368,0.300516792135,0.0488383483096,0.0476790169012,0.148118041895,0.4080294733,0.0591657113515,0.807946434717,0.183483875507,0.0338780167463
undefined_13,0.807220151698,0.102066525294,0.119770179874,0.0922664547947,0.234372064669,0.17004684203,0.0419845360424,0.0331222041045,0.205040757258,0.159112151055,0.11655199717,0.0943184349425,0.0345948852655,0.0266463041118,0.0819058631217,0.0675722413641,0.0901238978159,0.0597749298695,0.0893647648939,0.475604898524,0.0733862079414,0.685464741953,0.185574407378,0.0802334234321,0.239412696746,0.0662251350911,0.0824256077244,0.0282666259273,0.459835427459,0.0563464338028,0.05672419176,0.0927272244869,0.143211403826,0.0542108433608,0.817261720464,0.146586497187,0.0307825451402
undefined_14,0.19834558772,0.176129749068,0.120824187516,0.189270193531,0.637452528541,0.707805494892,0.268911426772,0.0995120180553,0.616637474783,0.190885427354,0.406475664821,0.348163202687,0.11748358975,0.124171442426,0.121896707419,0.136670326907,0.283434302494,0.10959595299,0.16819397945,0.622872358918,0.339330191263,0.336019589045,0.462235277421,0.538338168168,0.651577033,0.381605153291,0.261443663709,0.10647729396,0.257956915382,0.436541128603,0.197909039428,0.263606216077,0.118698588086,0.102718623896,0.898668241341,0.483168605208,0.107812040827
undefined_15,0.260595804173,0.131200300467,0.461822641768,0.381420949795,0.384154898337,0.502997145467,0.19923332855,0.197983495592,0.253995811787,0.163169947282,0.656789292298,0.418739164592,0.491152205603,0.266220473623,0.621190501392,0.106305702599,0.352119652362,0.144667327215,0.185020177385,0.649998466399,0.159412514383,0.617309836059,0.641736198882,0.312282565564,0.692825172914,0.512421884578,0.364900968713,0.15087680797,0.313812746209,0.0943360766914,0.145367379072,0.171904181676,0.194382380179,0.556841825782,0.902891022389,0.570100744706,0.0599990471581
undefined_16,0.324772276334,0.313224557484,0.203670155435,0.437983957323,0.681597772652,0.698691026869,0.332191725401,0.342305173477,0.672281392634,0.258674675502,0.283987586333,0.318090891547,0.162311280879,0.160830022014,0.14097291382,0.196820002366,0.332010555486,0.45163846577,0.702600414826,0.604562248036,0.577757029404,0.392539997912,0.472825636358,0.551090244148,0.463379270519,0.421327816861,0.303833385088,0.330078034641,0.23483851021,0.522687589933,0.252240165424,0.273246144689,0.229050052114,0.136925293054,0.89513739545,0.584454982576,0.193799789496
undefined_17,0.318645204049,0.251346460781,0.565076543187,0.528102077382,0.378112821113,0.310791903706,0.249237610644,0.414545357822,0.316144194472,0.206076932345,0.40295617373,0.356279444116,0.604290015313,0.322257667291,0.673894389738,0.154549682531,0.394374963177,0.45521115154,0.714775046683,0.567286332179,0.433510975285,0.680099199803,0.669597359572,0.331298804614,0.482088175711,0.499980728898,0.42984686178,0.37942537609,0.265755171229,0.184591157986,0.230901408128,0.161089664267,0.25623017131,0.614468988453,0.899443153798,0.672055949779,0.166701584808
undefined_18,0.21976758931,0.444089139186,0.526879735144,0.473722825989,0.364472748637,0.195755396447,0.891870482047,0.158567178929,0.180262530189,0.353530682617,0.290492769371,0.147384677186,0.595163766628,0.27086398502,0.661438902556,0.135320542753,0.25522248137,0.147207407802,0.265385189904,0.672527288372,0.700167860277,0.663049579195,0.739764906466,0.64665632469,0.236595575926,0.174856506065,0.226339322586,0.216696746884,0.189284547092,0.156221817957,0.20758042928,0.0986992346948,0.546618168996,0.615727295977,0.907856499857,0.739491044751,0.0761688988728
undefined_19,0.229093630803,0.4268114961,0.144006203986,0.547267353667,0.240912838714,0.145431964166,0.838307499995,0.336102317952,0.143233696657,0.283645597738,0.15032198448,0.213948710483,0.152325012926,0.0894802041443,0.0794536219933,0.142186872266,0.290901825216,0.591305592992,0.666676174972,0.667250132712,0.70767792445,0.220270480134,0.644866656875,0.565993549577,0.233810257356,0.176049700765,0.133898015492,0.324410078864,0.140691789139,0.138644840509,0.0652826362281,0.139718206497,0.552389156641,0.148573419603,0.900542388208,0.625753174061,0.123040635977
undefined_2,0.250009884635,0.168195491353,0.580666717729,0.437231996041,0.437750337625,0.43911401593,0.222363291217,0.212054322869,0.242202240698,0.211694891146,0.621969096945,0.409169358324,0.659003597281,0.321311365306,0.70105118229,0.140164777842,0.348058763713,0.156317833513,0.279881993435,0.660021711674,0.178713775052,0.714992896547,0.683376659686,0.356582160734,0.529682527352,0.403423596366,0.334190622675,0.164557869563,0.270200561657,0.151431787914,0.230224174855,0.204200806229,0.153237524696,0.667253944557,0.898053376521,0.682180563356,0.0852457020207
undefined_20,0.325295667215,0.166174734242,0.173514172316,0.617973814714,0.497457785814,0.501323667752,0.181528838951,0.429751502218,0.430637362392,0.136538979881,0.109828522894,0.174304446511,0.0755862398272,0.0870086818596,0.0800996308338,0.100379028313,0.234138563451,0.662915976325,0.77147916795,0.516738085187,0.603022920783,0.245484607373,0.380799728226,0.30947758759,0.122756596214,0.171204447261,0.142563070429,0.28433642947,0.119852220364,0.233869392936,0.108308237114,0.132330543246,0.245614013289,0.0958650108793,0.885343987558,0.393479197927,0.123366929794
undefined_21,0.351139587281,0.134079554062,0.389723891303,0.66020301654,0.214051245411,0.164256211114,0.106646838275,0.473571164116,0.160564050536,0.139674169046,0.210835169592,0.162001458851,0.393455600764,0.182462855713,0.517783377453,0.0875230234048,0.249167713487,0.651470849228,0.756009980321,0.487717862016,0.545849300715,0.517383180463,0.516218509554,0.196732836432,0.119879782261,0.171907618737,0.147820036932,0.307120459546,0.161543036068,0.10180948402,0.117400923639,0.0824271620541,0.247819541612,0.44608655106,0.895587195722,0.506235836532,0.121054219384
undefined_22,0.187481762143,0.07291810754,0.0935132770711,0.386834974359,0.10578888022,0.0882936709289,0.0869621355141,0.0809906107165,0.102222477504,0.0652095686249,0.082299585939,0.240601981724,0.212670147875,0.0498444816355,0.0811578011518,0.0949918402931,0.397042410459,0.561824143583,0.441712729228,0.765602940241,0.112177565027,0.315119075134,0.448900822544,0.253186983286,0.0518306002553,0.0894003621038,0.0575673898261,0.0741445610606,0.0994269789674,0.271545823475,0.0505373209708,0.209712189176,0.193911216432,0.0388075066121,0.868822871354,0.32561503074,0.0454849576228
undefined_23,0.111567146678,0.170119101359,0.109546654644,0.188469367614,0.575017427938,0.433498034918,0.720355710758,0.0521665974279,0.145756081926,0.0490237136741,0.293198482903,0.197440545118,0.0810457293919,0.0449066034165,0.0647916386881,0.0580258826564,0.428897413361,0.0679083313024,0.308454706015,0.6705058221,0.0896626673573,0.170377897244,0.338884449616,0.262452649699,0.185145423826,0.146248186658,0.0812174977996,0.10024370994,0.0733069176029,0.0240651968786,0.0256152361816,0.133488336749,0.0499124144537,0.0873472523498,0.8412223999,0.111096678843,0.0539770385299
undefined_24,0.187320872409,0.215054910712,0.12467283996,0.519270714047,0.300957396284,0.414068622009,0.143315486492,0.405967577287,0.237776711233,0.123633719462,0.542923205121,0.445704169864,0.155497525922,0.137502074876,0.0790158138023,0.128792019137,0.345316765398,0.604374289549,0.735544246106,0.628624617302,0.147674367096,0.210070077101,0.563861567158,0.257343108323,0.599134845027,0.496366196118,0.311431161517,0.499811264246,0.258591179356,0.0713639537492,0.0540959251194,0.20054711765,0.308221869915,0.0475270935938,0.895930492913,0.262219811685,0.129103287325
undefined_25,0.127041327899,0.163120481018,0.0519957601812,0.107125503604,0.217238332502,0.492826981454,0.0555344247905,0.067148595587,0.0544280402903,0.0415618147511,0.118512576587,0.141843851964,0.0424599506103,0.0393336628253,0.0349256294542,0.0536693330656,0.179721014166,0.197392158507,0.596014248739,0.385149555238,0.0507047687169,0.0751503423109,0.353517974616,0.286013756902,0.283919382138,0.360440218102,0.14833855335,0.227369511862,0.0758261140686,0.041342803885,0.0249176508913,0.0882216717966,0.254483964305,0.0143791165353,0.819187311491,0.280289537304,0.0908197367876
undefined_26,0.285352818555,0.404900386765,0.23877278449,0.555194322195,0.426454407207,0.785774310362,0.338165155002,0.325223579043,0.125178985237,0.283737153262,0.144439264012,0.141716954104,0.0977721471515,0.420226083644,0.0771716104223,0.117241442878,0.257177115624,0.621968671566,0.699163703493,0.542216286796,0.63872810097,0.279159972606,0.420611849442,0.528093276662,0.218234546838,0.197928477948,0.0872982359721,0.254467924626,0.11633414557,0.374481815328,0.105362986283,0.131506316552,0.213908481487,0.0852155287047,0.902406870908,0.732044180638,0.170947579031
undefined_3,0.284284222654,0.21838565709,0.601452164758,0.421641299864,0.677702616435,0.681038397405,0.360796207991,0.162399801639,0.607173668697,0.278010758586,0.3490518243,0.156712936016,0.66231111177,0.335659323124,0.686183995736,0.17191153007,0.270988782206,0.154589323061,0.257913680493,0.595524796111,0.36912160067,0.743925015097,0.652289002741,0.557596940612,0.25700710424,0.239718797767,0.255122329411,0.127249833391,0.199820036011,0.496205084483,0.344281105348,0.210970403116,0.177629654314,0.707530166447,0.908339063193,0.747648080679,0.124686775499
undefined_4,0.323210376282,0.173234692726,0.582188662142,0.644609727522,0.326887718593,0.178731750036,0.168361826946,0.448682906921,0.151980517519,0.193738341196,0.307554033565,0.202451464227,0.653245908691,0.286956263664,0.699484722006,0.106889112458,0.30277067579,0.616728136636,0.726469062753,0.527851971633,0.567057104112,0.702990818914,0.642876030827,0.290081955225,0.238393846579,0.209692158592,0.219120103714,0.261419357938,0.19043869542,0.138496875905,0.214271020611,0.104123799191,0.240345241999,0.660091586995,0.907597543335,0.672115970041,0.128461308625
undefined_5,0.236344222516,0.184023562146,0.118652773988,0.525467638187,0.425034515259,0.302557859693,0.692478904194,0.30209846789,0.148884440219,0.0730440000459,0.137620611297,0.224414350805,0.132388529459,0.0629130365648,0.085717969878,0.103677381114,0.469154350989,0.598935191166,0.630137441179,0.701412568452,0.371786117981,0.244568732468,0.395275245889,0.278004933714,0.20659517031,0.134195016733,0.089418761115,0.204793872279,0.111432731151,0.115626134145,0.0534443467419,0.192327150223,0.144588757137,0.116931777444,0.88735860833,0.128289249297,0.0830512969068
undefined_6,0.22757524851,0.0974441923737,0.101431652697,0.229589253781,0.219386078934,0.155585398986,0.200213804621,0.0226543721005,0.0361047825964,0.0370173526895,0.0400945229768,0.0805685816221,0.0605283594378,0.0278037289468,0.067480045534,0.0683370384199,0.221809405871,0.162057759206,0.220227871946,0.616237412121,0.0744726138768,0.193932718543,0.270697266623,0.184933021444,0.099509729417,0.0560123800432,0.0455586039126,0.0387843386557,0.0870651248517,0.162491596603,0.0248886586899,0.0764098391053,0.164396461505,0.03063212392,0.843396133918,0.492379069906,0.0329847680833
undefined_7,0.147237778266,0.205618464326,0.0660555426174,0.17015001915,0.243293422444,0.359473087748,0.0626315865846,0.0399556289194,0.0404209456929,0.0328065340099,0.136120703705,0.305307901172,0.0445347399205,0.0262780194817,0.0339895085916,0.0867436386998,0.19421087279,0.0754073631309,0.241477753285,0.599556039484,0.0470458413354,0.104994758634,0.300750853208,0.209623588417,0.168101008928,0.142769848191,0.0600297644563,0.0486174187881,0.0565036203774,0.0584482777954,0.0218552547708,0.171749277137,0.139431421756,0.019725735232,0.83653101032,0.326930610235,0.0465094586334
undefined_8,0.733619927019,0.146862063927,0.202283679705,0.164474646012,0.211317991309,0.242986243645,0.0602758859957,0.044375277759,0.112499096667,0.118708551565,0.0864197127256,0.0781176471914,0.0548600086928,0.0441111649464,0.125186320778,0.0602671998423,0.103643194278,0.0735864294526,0.177273507384,0.413707155779,0.107264208955,0.554054906071,0.201308776762,0.0928368106886,0.151036877241,0.0676322920163,0.101568887892,0.0410508131955,0.355080688499,0.0846630423239,0.0536113367502,0.0801856535896,0.239916341823,0.0703800486893,0.813789222322,0.305674037533,0.0336321567583
undefined_9,0.112487287083,0.055835866448,0.034930455421,0.0379867467775,0.365221433289,0.15123178971,0.0334874281928,0.0436400545549,0.0340896062853,0.0273481105541,0.0649992713594,0.0501799036596,0.0256281114447,0.0166419581337,0.0372000008904,0.0453983719617,0.0541615119831,0.0555989529718,0.0963899410863,0.133089008768,0.0638148081637,0.0760298112043,0.137891967952,0.0911896238382,0.0420580003124,0.18531130038,0.0506251404167,0.0500455857461,0.029178645775,0.0349010012491,0.0109244598088,0.0254004832528,0.0491225659812,0.0261968366449,0.812852270006,0.156693090833,0.0348282816607
