,4G2,Axl,CCR4,CCR5,CCR6,CCR7,CD11b,CD11c,CD123,CD127,CD14,CD141,CD16,CD161,CD169,CD19,CD1c,CD20,CD209,CD24,CD25,CD27,CD3,CD38,CD4,CD40,CD45,CD45RA,CD56,CD57,CD66b,CD8,CD86,CX3CR1,CXCR3,CXCR5,DNA,E1D8,HLADR,Osmium,PD_1
"('basophil_1', 'basophil_23')",0.0259877142067,0.0130516530208,0.0364248841809,0.114228241746,0.0159141458052,0.089093811254,0.397690875891,0.0821629324376,0.753442572241,0.0177645424972,0.0333167988401,0.0123040518159,0.0339901804675,0.0518242034845,0.0271511129064,0.0361564961098,0.0138033940974,0.0363246722517,0.032444510118,0.0106811929237,0.305045481476,0.0505558689014,0.127024997036,0.583065325802,0.0542760786213,0.0288595954038,0.305076235245,0.0545336608749,0.0212758818005,0.0174997150333,0.0300077708408,0.0749140865817,0.0297129882654,0.023591339687,0.0244491338423,0.0208737979201,0.84416569673,0.0213623670745,0.0617216186373,0.771249724067,0.0654651136222
"('undefined_9', 'basophil_3')",0.0127882407075,0.01059979829,0.0411551651801,0.0367605864868,0.0339514710303,0.0407605212245,0.171935814417,0.0953796501917,0.0226126416762,0.0306562288195,0.0378101542998,0.00960814690225,0.0294662644675,0.0297976415811,0.0184478418692,0.0358225601219,0.00918802970378,0.0499311670817,0.0089044463287,0.0179593122192,0.0184796295048,0.0590758120017,0.103880372188,0.0773146453416,0.0392550470231,0.0391599706088,0.249579233324,0.0496858989782,0.0250436343927,0.0670304425132,0.015027325185,0.0555510036867,0.0286678147838,0.0210771498913,0.0299476518038,0.0271022260591,0.844089244516,0.0182342862546,0.0610642957133,0.796532812945,0.00713614738384
"('cd16_monocyte_1', 'basophil_4')",0.0468688230757,0.0292485223435,0.0610657221678,0.0385050387765,0.0278908140875,0.0336287311194,0.186103108707,0.533273227909,0.44840722169,0.0206668829012,0.112696500571,0.135109926185,0.406615307746,0.0127007100413,0.11427952601,0.0745419431208,0.0339332745847,0.0376783243431,0.0105976356594,0.0203526336512,0.013771319966,0.0301675925548,0.0660601945442,0.110541390101,0.252734872946,0.214847573699,0.362670286952,0.19658158752,0.0420018324267,0.0560323340026,0.0125417494731,0.0897094550449,0.448911681709,0.250155840746,0.0326679372958,0.0397719095394,0.883188160236,0.0575091381349,0.411275932482,0.867714712799,0.0127819852679
"('undefined_22', 'basophil_5')",0.0581376977614,0.0308416422962,0.0445555308443,0.0356067654726,0.0235094365027,0.211570325091,0.032920069785,0.0175103746509,0.292017515126,0.0188183798407,0.049104272507,0.0249567366584,0.0467366409503,0.143539226246,0.0283559595946,0.249167019598,0.0226392816073,0.0659001982929,0.0667655851284,0.0283377233497,0.233364412821,0.244413486,0.206142946653,0.678523831535,0.0699941614959,0.166561031332,0.225671884033,0.257935568456,0.0498742531612,0.0178398306495,0.0139865123204,0.0775484233747,0.244118498202,0.0573431944643,0.116763972612,0.0334953115533,0.874682546163,0.0520398016093,0.31145608881,0.835616806609,0.00794603419773
"('cd4_t_cell_cm_3', 'basophil_6')",0.0191369078956,0.0146999622855,0.0930476871902,0.0796919218678,0.0761336794682,0.324781261303,0.0359245947823,0.0129628045992,0.0561811072693,0.148268777991,0.0297240724916,0.0234695563157,0.0280096661866,0.0543215008687,0.0179293508521,0.0337142677826,0.0129755012384,0.0327437719176,0.0173415177233,0.0183496910071,0.111386928866,0.321270729918,0.547983157587,0.215787162421,0.415748052331,0.0328151778571,0.145843435493,0.100875567999,0.0574171562112,0.0195309029199,0.0066021878559,0.0800276377047,0.0261229526467,0.0537949521242,0.111588546941,0.0381588529174,0.838779308664,0.0163049553809,0.0281204565335,0.724739430088,0.0119525771377
"('cd4_cd8_t_cell_1', 'basophil_7')",0.020392263431,0.0124510350891,0.0494026933268,0.0860605629439,0.0383008826046,0.270683830479,0.0505810086229,0.0363016467017,0.0527422888093,0.14833442573,0.0373282917928,0.0297451960871,0.0494751491125,0.0403761218324,0.140618569481,0.0427419568416,0.0210437703439,0.0387235169219,0.017297791234,0.0171291889488,0.0740125923027,0.293237428216,0.57317205637,0.185132026732,0.0459424212149,0.0280030601507,0.207723482618,0.161280122955,0.046985746846,0.0639155371378,0.00794231565018,0.610239374939,0.0242569078818,0.0883942379814,0.196327885791,0.0196691778178,0.842986564009,0.0185134555778,0.0365817397233,0.754697258569,0.0151129648123
"('undefined_8', 'basophil_8')",0.0563736521457,0.0315690929289,0.770757296505,0.150489059753,0.170462056099,0.0740876929177,0.521697986324,0.0469811143208,0.028360661534,0.0267165476556,0.112964874926,0.128647969716,0.0540951345759,0.0435514598838,0.146017387045,0.0384412579039,0.0147552466036,0.0675194233918,0.0513781953096,0.0518517791759,0.0484971061065,0.0531886035729,0.148002102865,0.43143063927,0.0731872437457,0.702020982118,0.187688927235,0.0894816047154,0.0459845058283,0.0366965745067,0.0254943936681,0.0949199940201,0.0700263376711,0.0464494442444,0.129581132265,0.15558630974,0.812819032491,0.0459407031838,0.197677101497,0.885935883038,0.011031439149
"('undefined_9', 'basophil_9')",0.00881827934207,0.0156456179385,0.0354949669823,0.0178427200785,0.0180060129658,0.0328784123169,0.755426279358,0.396547434309,0.015868503359,0.0174707763456,0.0441143494238,0.0052343135456,0.0290136132194,0.0138329844247,0.0176291057418,0.0312404645039,0.00777115489418,0.0534260043059,0.00709374988936,0.0143150573157,0.00893905956412,0.0602435410367,0.0937959812447,0.0637422903593,0.0308167316384,0.0283428610695,0.539280121664,0.0305278083348,0.0166921514615,0.0619833561011,0.0294375007321,0.0493895548402,0.0207866594622,0.0101248632631,0.0200224916955,0.0143063392049,0.885925812485,0.00769057407551,0.0587190682863,0.952053252166,0.00443307908642
"('cd14_monocyte_2', 'granulocyte_1')",0.0806022630997,0.0213897894217,0.096657870057,0.112802181099,0.0721312386127,0.0827251055686,0.673508242005,0.432823808017,0.0551734383762,0.0384998638619,0.537608830205,0.0532392676105,0.103335827703,0.0400553901883,0.172918076839,0.0611007321517,0.0273630695979,0.0665034397787,0.0390336321976,0.0788837703927,0.0406183692907,0.0794085718787,0.139584317735,0.388897374418,0.264582567327,0.105790583952,0.501503684633,0.104745812164,0.0784519830101,0.0700328690167,0.786230618038,0.111659794414,0.337445659736,0.0691447011624,0.0547533549272,0.0667098353341,0.865820919741,0.0319154546826,0.206849470667,0.838605378493,0.0213604422934
"('cd14_monocyte_2', 'granulocyte_10')",0.190017877732,0.0355782650002,0.150572814037,0.362875081878,0.0995297503232,0.152257781137,0.816263852615,0.587400259143,0.102306288406,0.0532810979611,0.787318418988,0.102308936133,0.115712024693,0.0533207675505,0.48844025002,0.0858411170805,0.0529398709907,0.117695030337,0.0970324313537,0.121730515621,0.0836744190055,0.133994715787,0.235661381294,0.548458731913,0.415689205936,0.239240274235,0.62776583433,0.162971660999,0.13416882162,0.0824714370336,0.920172011413,0.207573596031,0.557227698555,0.214990836729,0.0691492052857,0.132749861147,0.891470423024,0.0391869676056,0.42067328321,0.8813596646,0.0228934653099
"('nkt_cell_5', 'granulocyte_2')",0.0439397622652,0.0331090361034,0.22030876979,0.207985413553,0.184046184692,0.436654652247,0.168169714685,0.071112040852,0.0345037685707,0.369256125132,0.0788403345803,0.0652201124808,0.16454413681,0.153451146275,0.145407567211,0.0771615035158,0.0492197885226,0.0634853729184,0.0789968051987,0.142199706976,0.136324023665,0.506614974718,0.629336072071,0.283868147266,0.342355860322,0.0715850224313,0.441028116977,0.302130280038,0.145165657498,0.0886602058647,0.697518653623,0.420916019406,0.0883038281704,0.113514891934,0.257642765702,0.0899054142215,0.858265436513,0.0414630869182,0.0712008806633,0.775632672793,0.0756753041492
"('b_cell_naive_3', 'granulocyte_3')",0.0790120101156,0.0613950539418,0.191909765364,0.184901620509,0.260321945052,0.207101561872,0.472333177325,0.211786609438,0.120318277303,0.102968660387,0.187899288503,0.0801603736164,0.317916901057,0.0749088203803,0.0772288197602,0.170987268097,0.115810726697,0.203594651188,0.0977029982777,0.396117491193,0.0998350667082,0.1502486257,0.195779755622,0.262833080448,0.140150953011,0.215310917302,0.435362948331,0.286073080907,0.204554460376,0.103576549404,0.964505879017,0.15297856203,0.233067884148,0.110680366907,0.184918082325,0.171160115077,0.863822494417,0.045495555683,0.234929392639,0.854675444729,0.0666117585447
"('b_cell_naive_4', 'granulocyte_4')",0.117331370098,0.0838519364016,0.0675753936016,0.056131169748,0.492955346073,0.193877907534,0.256882116287,0.0926345797252,0.175651820728,0.145340118265,0.205695972308,0.113167330256,0.331185554467,0.0449188900723,0.0916819526951,0.599970020983,0.380307873765,0.682750950131,0.0578774490373,0.529221237536,0.135574714298,0.172893284103,0.161265769162,0.415132550455,0.117272982647,0.63466796471,0.494479623375,0.633859516974,0.265524124782,0.176061391731,0.998936500807,0.123428887552,0.195905486482,0.0339336864333,0.112928238185,0.563082342607,0.828899857277,0.0601574807899,0.607178805499,0.752398981816,0.0551851764444
"('nkt_cell_5', 'granulocyte_5')",0.0388159895976,0.0177951401684,0.182833457664,0.115367923249,0.10604605668,0.551778614181,0.129166999607,0.028335976424,0.0203496983259,0.473568208842,0.0581004734359,0.0553179423153,0.134440363436,0.119305220886,0.0284481031799,0.0491867664449,0.0404609467924,0.0444126059829,0.0442960710826,0.120416496632,0.154424094153,0.641583290913,0.701055990034,0.31534295491,0.662233650949,0.0488701966904,0.499042016557,0.278030610007,0.12738025712,0.0291002297372,0.698675293226,0.141749757321,0.0569656360873,0.0720109169656,0.14547235312,0.0778471401022,0.843778319186,0.0531053752427,0.038978132181,0.745320685209,0.0776294266555
"('nkt_cell_5', 'granulocyte_6')",0.0523815406836,0.0957431497996,0.681972244036,0.559592409598,0.646716732087,0.353377197556,0.197040954549,0.107194300829,0.0436244245035,0.152512694822,0.168896741418,0.0312655927841,0.0831565223155,0.0982279180605,0.105348575441,0.0374458149013,0.02612521873,0.0511677701223,0.115338473909,0.106338909264,0.0790712449529,0.202995156022,0.342966741386,0.20787392893,0.259671207476,0.128872870537,0.33141045658,0.143550361226,0.1962638452,0.0670517793474,0.657367716139,0.140000856195,0.127863270671,0.136046980093,0.539871405035,0.323932344126,0.836163650325,0.0449484900941,0.120429036746,0.692257948778,0.0839824311883
"('cd14_monocyte_2', 'granulocyte_7')",0.109417472175,0.0255959948921,0.100391255368,0.0747047560177,0.03892849461,0.0789175628456,0.771200881205,0.581438376821,0.0724309284421,0.0252352732427,0.710308349918,0.0712747206077,0.0669625992894,0.0338043789259,0.515845596523,0.0322193630132,0.0202978574527,0.0437914099245,0.0411289636282,0.0354368261281,0.0372158017622,0.0555744117988,0.145374364728,0.490894786369,0.320292080659,0.159834116909,0.62335221659,0.0892835191185,0.0766821378099,0.0699605743169,0.893180014677,0.0916719573881,0.51275381668,0.0693551022814,0.02669117802,0.0898112880002,0.862691630831,0.0509914188893,0.325118635006,0.835518836762,0.0196569537591
"('cd14_monocyte_2', 'granulocyte_8')",0.15305120959,0.0215666482287,0.106349523124,0.205992316543,0.0744355861608,0.0953340788749,0.807362897081,0.585182244423,0.0592342459508,0.0468005313737,0.76165692286,0.0847730361735,0.0953908539067,0.047454734967,0.118980035898,0.0691057322865,0.0305749765598,0.0969912919321,0.0640840036889,0.0796842382297,0.0594608025152,0.0909025827611,0.21270830387,0.502949790017,0.404767029944,0.160584441758,0.657225209272,0.133978765106,0.0882904446919,0.081646010043,0.880108185356,0.172012085055,0.518153707431,0.157720038352,0.0511164319066,0.0515356934053,0.888042685607,0.0398009793167,0.367573803253,0.884585183904,0.02062499186
"('undefined_24', 'granulocyte_9')",0.0367580022804,0.016504476241,0.0869872159838,0.102407657461,0.0653486253339,0.422835711547,0.118426304047,0.117280183642,0.0321607212715,0.35760336138,0.0669721181097,0.0633137793914,0.149630540649,0.0788311807431,0.245152402767,0.0647776863912,0.0449750078149,0.0552437607786,0.0397344744403,0.0918713192266,0.0697734546354,0.532118843311,0.622561462821,0.258049039333,0.0927275900675,0.0485127962082,0.476007017232,0.408527459763,0.104940139676,0.188174450113,0.640080346564,0.726607812326,0.048562008249,0.087438872433,0.232591731783,0.0335806286908,0.848940700537,0.0618604314452,0.0341773781425,0.755979896361,0.0578533649937
"('undefined_7', 'mdc_1')",0.029463107291,0.025661959227,0.0376781807437,0.147917552563,0.0377471364872,0.0672872049814,0.1058896539,0.338729471237,0.0183855689254,0.0183238371692,0.0298856238702,0.0243875585081,0.125672703904,0.125098727314,0.0437468014049,0.0259031904616,0.0175866680381,0.0460692940829,0.0462268345284,0.0258323288737,0.0529849232242,0.0590172565489,0.154634447008,0.511540050973,0.038888265214,0.0586160099513,0.426400352135,0.327943467479,0.32874223756,0.60287910263,0.0335237746305,0.109511158236,0.0523407049269,0.19259287287,0.067473215191,0.0309522087169,0.843531557608,0.0361073429882,0.388922619257,0.77239140055,0.0106275676455
"('cd4_neg_cd8_neg_t_cell_3', 'mdc_10')",0.0527534207859,0.053815259683,0.337065250835,0.433460535299,0.390404709681,0.272389627992,0.0734318468321,0.0784363876334,0.0226534105162,0.208454400211,0.0369460018476,0.0234625957844,0.0481976511436,0.300107672808,0.0691986217163,0.0285434756356,0.0284205121404,0.0797311820204,0.184358019481,0.0423219626278,0.168027266727,0.259635497246,0.539812474934,0.344336210267,0.0697833296997,0.0935572183749,0.320766313266,0.140260783055,0.137456466354,0.112426637792,0.056831205397,0.266788217812,0.0930126939785,0.15996208761,0.376006563907,0.13228644497,0.845789456033,0.0279150456722,0.404482467837,0.757803332672,0.091724934581
"('cd16_monocyte_1', 'mdc_11')",0.0758932352274,0.114653437895,0.0931168746799,0.0710540886568,0.0329689697785,0.0444643264454,0.230337501988,0.694763047499,0.376242452863,0.0356073263401,0.140249520242,0.226934674777,0.616969139092,0.0238678279142,0.194427639347,0.0474314806228,0.0632853425394,0.0548804578388,0.0520676683437,0.0271320381348,0.0202608236788,0.0597283054568,0.0928600160787,0.204177694092,0.381321387066,0.398858974878,0.547930229379,0.312375503078,0.0877741690633,0.0970614951872,0.0570735645865,0.123537146995,0.634191004212,0.400835573002,0.061169165458,0.0723537574402,0.889780501341,0.063281818033,0.664943878163,0.888954686822,0.0237065193459
"('mdc_cd141_1', 'mdc_12')",0.0664660358229,0.193052270022,0.104879898283,0.211476231626,0.0957894625136,0.088801507623,0.0358639919717,0.366480071171,0.118525226377,0.0208873937436,0.165811261082,0.924875022067,0.0468715312778,0.0680779191322,0.133337351518,0.0534950919328,0.0826650451074,0.0582781492388,0.100301979497,0.0155937457179,0.0802759396256,0.0512978681898,0.135590584416,0.617109161178,0.331411584572,0.263649541301,0.491017314471,0.144440213115,0.0968614934154,0.039016132165,0.0224889126539,0.107661988611,0.215861583816,0.0272751527267,0.480222047119,0.0446042974155,0.892581538523,0.0681559604406,0.691737756654,0.885648247659,0.0438785740806
"('b_cell_memory_1', 'mdc_13')",0.0510059560509,0.0862559057527,0.0613448203055,0.0280131926,0.333732143728,0.251948788241,0.155112114888,0.0277191223988,0.0614203376198,0.0643267231729,0.0448844685163,0.0452861820373,0.158814096327,0.0257933193174,0.0431014815922,0.307869934376,0.189218802795,0.582578232966,0.0438788820235,0.266798830569,0.0664145361204,0.101568229054,0.0767722898664,0.305732528534,0.0391277476181,0.542624679359,0.328370118988,0.407650961841,0.0855492489358,0.0179551203075,0.0885788531548,0.0573664925663,0.0576395891972,0.0148168581367,0.0762080318739,0.50220619342,0.831148445914,0.0321698351132,0.621594144514,0.734539871549,0.01230871034
"('mdc_other_2', 'mdc_14')",0.0666004505428,0.0743529146805,0.0717378354985,0.118630406628,0.0306235126195,0.0439451422979,0.446078690429,0.471267187893,0.135258057364,0.0166249366703,0.34409447044,0.114753393392,0.0452225968445,0.0226888169766,0.160275052504,0.0225741132936,0.0466392861578,0.0416792456236,0.0494607620773,0.019756286017,0.0227044938532,0.0524343756112,0.0801218684054,0.330126456589,0.286112974019,0.140536464763,0.432983616051,0.0908065623953,0.0512422459463,0.0541246544266,0.0300909645768,0.0686778445428,0.353890390194,0.105978215229,0.0457313212085,0.0466878026208,0.88979409222,0.0508466729993,0.577733345068,0.875028306734,0.0124264958472
"('b_cell_plasmablast_1', 'mdc_15')",0.0680911211999,0.0863537333867,0.0702423253888,0.0488514142881,0.0310940659891,0.235442126166,0.0271293954313,0.0220823033241,0.100890223576,0.0208843537092,0.0504204207626,0.0323319578331,0.056389338159,0.212177475269,0.0348895568082,0.273836999212,0.0318784143563,0.118596275792,0.130255693681,0.0322622702342,0.244590952041,0.432909098,0.258587751643,0.777750996694,0.0626200760391,0.252941898476,0.343639825817,0.403530153981,0.0851024094515,0.0214853701184,0.0498829383217,0.099852653639,0.437966870046,0.07449366897,0.192195446966,0.0386596848468,0.874256327619,0.0616829987609,0.61079298464,0.828418883684,0.00956147213847
"('cd4_neg_cd8_neg_t_cell_2', 'mdc_16')",0.0515090800687,0.0492689685882,0.0605988220286,0.29314028589,0.0335248949502,0.326056540675,0.0294351159741,0.11341104502,0.0211697120519,0.0503930942391,0.0395587061167,0.0292773891731,0.0424354981876,0.164783246072,0.0325101796373,0.0244187149139,0.0202760078732,0.0440054932716,0.0832312925626,0.0295882129657,0.161911433855,0.63097248774,0.664121548654,0.626734225504,0.0701211600053,0.0397160997659,0.429985533712,0.353930978279,0.0743652248019,0.274368294895,0.0373536747576,0.1391961147,0.053497183732,0.105422352463,0.203382367776,0.0562570834061,0.85872211557,0.047074117602,0.521882957001,0.805155042883,0.145687701016
"('mdc_other_1', 'mdc_17')",0.0647165383602,0.0999855107977,0.553645215766,0.512154022628,0.640240875373,0.307280645976,0.224673060502,0.245389342585,0.114285663597,0.0427171508932,0.187012159399,0.0699828723602,0.109363271168,0.056953025868,0.163748057734,0.0782540275862,0.051171091771,0.164658986894,0.1596291053,0.120736690821,0.0663852033065,0.101194556596,0.147870041438,0.281797204597,0.180185871733,0.294300281465,0.334236760636,0.192256176484,0.213450222157,0.0463656132876,0.130354876456,0.105161669157,0.269206679811,0.234340129796,0.50845461377,0.364052858672,0.85020857297,0.0576349670645,0.506297725306,0.745124942594,0.0442529113552
"('mdc_cd1c_1', 'mdc_18')",0.165126800667,0.557798857822,0.164111868949,0.755242689685,0.252107640138,0.0795803413988,0.379140448955,0.866366361658,0.318695087244,0.0411529179184,0.134445237855,0.386864932278,0.111431109524,0.0585955076634,0.300894181054,0.109753073843,0.84122454452,0.0696898593727,0.229042602664,0.0276274335172,0.18251626626,0.0809275831888,0.179035914595,0.510722029484,0.601144595361,0.418723945647,0.593044437142,0.224955969939,0.160756589099,0.174470562143,0.0677162821258,0.188433720619,0.447322410866,0.151766142303,0.191279506805,0.0897801845978,0.894750720963,0.0644339452674,0.862903101777,0.902421109676,0.0291516563804
"('mdc_cd1c_1', 'mdc_19')",0.118260246631,0.297908714811,0.108654411978,0.640708943966,0.156380692455,0.0788249721769,0.115829559608,0.679044228485,0.340109023571,0.0277187263733,0.123523345999,0.239149836862,0.062543276553,0.0496149238351,0.29164466485,0.0570242294705,0.559711247685,0.0453378110714,0.150627005779,0.0214489002277,0.0990743427942,0.0729793332499,0.174661316012,0.545059601889,0.468667351274,0.117245550371,0.523606191344,0.177243013649,0.134161671759,0.0924139843676,0.0408936473871,0.124912174651,0.386254697843,0.145797804303,0.13098167525,0.0595328732369,0.886091146166,0.0573048351078,0.76077583503,0.883352187327,0.020760780719
"('undefined_25', 'mdc_2')",0.0338862871361,0.028338733707,0.0459584946975,0.242531018289,0.0408256366402,0.139329068792,0.055401829881,0.346284137157,0.0189145993098,0.0387325250063,0.026118617441,0.0422100756523,0.0615408211272,0.069952836029,0.164388322452,0.0240082000473,0.029354114081,0.0590446578358,0.0405313208949,0.0217426379078,0.0767463506961,0.124948183099,0.659641569819,0.338485929653,0.0584771326339,0.0518700522734,0.40140113573,0.237416880961,0.0841922438736,0.65757663017,0.0373298867295,0.612211060512,0.0759380423201,0.224437939275,0.137059451877,0.027605332242,0.844089393526,0.031081123211,0.395328791926,0.773200718959,0.114222147519
"('cd4_neg_cd8_neg_t_cell_2', 'mdc_20')",0.0539915121477,0.0544336182974,0.095980940395,0.382620443581,0.028548413734,0.181595676746,0.030844076186,0.0433727191953,0.0249498281003,0.0752230162194,0.0365905670504,0.0496873994346,0.0732933045833,0.0919653848564,0.223661907461,0.0370576274976,0.0368221958593,0.0569242707497,0.0802275283946,0.0161388677055,0.100861970805,0.446393396651,0.63342972915,0.513546744191,0.0859294073508,0.0316636000708,0.475021784931,0.146796618938,0.0493510227902,0.069595362143,0.0376642212663,0.726884653697,0.251368580098,0.128848542624,0.394218418199,0.0267176560071,0.859185706022,0.0527004560163,0.547655577883,0.799017153601,0.272277954252
"('cd16_monocyte_1', 'mdc_3')",0.0503369226891,0.0559709442118,0.066624914487,0.0610064491332,0.0320011450849,0.03744557257,0.16719282782,0.461904332909,0.217130908842,0.0184055507664,0.113880792073,0.0985771828055,0.104113356534,0.0174052619435,0.0986461420784,0.0357297691607,0.0219773388524,0.0435550659913,0.0299105139525,0.0197137419347,0.0131673006548,0.0524047930829,0.0674188780829,0.142201699116,0.233909333928,0.174928505954,0.445988006053,0.179611246263,0.0451281815092,0.0443291002832,0.0292337053926,0.0779454294867,0.39512745492,0.186512293486,0.043245349536,0.045307241595,0.881952890488,0.0451829509346,0.548019124863,0.86773445754,0.0124555306278
"('undefined_7', 'mdc_4')",0.0387366973185,0.0351506695369,0.0538588082109,0.24325528588,0.0294575888601,0.101641297683,0.105526509805,0.146032065547,0.0325179636951,0.0365941825201,0.0302812726585,0.0165953951659,0.0944210788246,0.3218594688,0.0502734820612,0.0288267075762,0.0157446439627,0.045810846551,0.110674289763,0.0171959796146,0.0973223086768,0.0833785415009,0.152668520226,0.592050390438,0.0416398141706,0.045082519713,0.426904419781,0.182583219017,0.306313938987,0.0709702490416,0.0229288955956,0.10371802866,0.113675463386,0.193133107676,0.178808843714,0.030107000715,0.853851111168,0.0364054246479,0.440144141438,0.792048567259,0.0112530258983
"('mdc_other_2', 'mdc_5')",0.112501218461,0.221209998135,0.128270077973,0.401049886142,0.0606561279663,0.0772108120243,0.386935767549,0.67089332873,0.333206742298,0.0271754498066,0.421442666342,0.228403395579,0.101448027256,0.0443565745125,0.356822051586,0.035913468728,0.223350647718,0.0563567037201,0.159273737251,0.0323127324725,0.0564491766271,0.0704043632707,0.168912644682,0.482283005468,0.456151033724,0.296956403857,0.558032662557,0.168507997265,0.118441226908,0.09395658355,0.0519765239991,0.124512486747,0.54837692158,0.296732687896,0.103089807321,0.0921783016452,0.892471967612,0.0631706216339,0.75781547074,0.894029755755,0.0206165828452
"('mdc_cd1c_2', 'mdc_6')",0.0582269674203,0.151158772488,0.0699251226597,0.432788281942,0.0529413826498,0.0547274731349,0.0866085365514,0.502003076207,0.23943078269,0.0175977015497,0.0805093355548,0.138187571311,0.0407917015732,0.0296902035738,0.133865287619,0.039427012293,0.381551553397,0.0356594960574,0.0738123087989,0.0141475869815,0.0581747552057,0.0519854575416,0.0910986590901,0.433452530368,0.327909794479,0.0625476736824,0.354713873427,0.111145526458,0.0704982868105,0.0569103836771,0.0275501457717,0.0828980843033,0.218913091808,0.0798637616654,0.0883625769632,0.0292791632758,0.883531956377,0.0487020841126,0.65711524239,0.869274071833,0.0157449641506
"('cd8_t_cell_cm_1', 'mdc_7')",0.0407848291153,0.0326595559354,0.0470853534212,0.395803733656,0.0483988587254,0.133677650767,0.0700482505109,0.363096334075,0.016286600904,0.15361298306,0.0205776798782,0.051793486652,0.0323581057973,0.141215058939,0.0263490612011,0.0158154145615,0.0216298787372,0.0569414504688,0.0677110445892,0.0120802942834,0.0686112464051,0.0647369049519,0.66485755613,0.256135597863,0.696407755412,0.0642952458571,0.39598526013,0.116925826358,0.103573888439,0.751689407159,0.0343070198254,0.164223375068,0.0891076723445,0.252620542754,0.148086474925,0.0304422834529,0.847252105192,0.0153458381076,0.450429381926,0.78674552074,0.338860332384
"('undefined_9', 'mdc_8')",0.0182549085461,0.0294408258518,0.0781996843736,0.0689160910703,0.0518771193433,0.0686262226488,0.2875502553,0.232093997668,0.0232571968104,0.0605472037827,0.0569461590306,0.0125215871984,0.0437431124328,0.0581945177512,0.0291238741325,0.0229408070486,0.0155256774345,0.112354104306,0.0261534588185,0.0234769378703,0.0250597985936,0.164348159595,0.216753055342,0.156666572662,0.0691355513523,0.0565337036748,0.399772421073,0.0704679641227,0.0413208473988,0.124382270929,0.102795809325,0.104187320833,0.042136634012,0.030570510045,0.0797965992775,0.040035294816,0.847176162395,0.0182597776428,0.268983946096,0.840310961966,0.02321260329
